date,title,teaser,url,detail_title,full_text
15.06.2024,Valimiz Sayın Dr. Osman Varol’un Kurban Bayramı Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-kurban-bayrami-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,"Aziz milletimizi manevi iklimiyle saran, ortak bir ruhla kaynaştıran ve kucaklaştıran bir Kurban Bayramı’na daha erişmenin heyecan ve mutluluğunu yaşıyoruz.

Aziz milletimizin mayasında bulunan yardımlaşma ve dayanışma geleneğinin en güzide örneklerinin yaşandığı bayramlar; yoksulun, yetimin, düşkünün korunup kollandığı, kırgınlıkların yerini sevgi ve barışın aldığı, kin ve nefretin ortadan kalktığı müstesna günlerdir.

Bu bakımdan bayramın manevi ikliminin tüm gönüllere, hanelere, şehrimize, ülkemize ve İslam dünyasına huzur ve mutluluk getirmesini diliyorum.

Bayram süresince, siz değerli Adıyamanlı hemşerilerimizin, bayramını rahat ve huzurlu bir şekilde geçirebilmesi için Valiliğimizce gerekli her türlü tedbir ve önlemler ilgili kurum ve kuruluşlarımızla koordineli bir şekilde alınmıştır.

Ayrıca, Bayram vesilesiyle seyahate çıkacak hemşerilerimden istirhamım, trafik kurallarına uymaları, yorgun ve uykusuz bir şekilde seyahat etmemeleri, özellikle hız kurallarına azami derecede riayet etmeleridir. Bayram sevincimizi matem havasına büründürmemek için bu konuda lütfen hepimiz üzerimize düşeni yapalım.

Bu duygu ve düşüncelerle mübarek Kurban Bayramı’nın ülkemize, milletimize huzur getirmesini temenni ediyor, ülkesi ve vatanı için canlarını feda eden şehitlerimizi ve gazilerimizi rahmet ve minnetle anarken, hizmet etmekten onur ve mutluluk duyduğum siz değerli Adıyamanlı hemşerilerimin Kurban Bayramı’nı en içten dileklerimle kutluyor sevgi ve saygılarımı sunuyorum."
13.06.2024,Valimiz Sayın Dr. Osman Varol’un “Jandarma’nın 185. Kuruluş Yıldönümü” Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-jandarmanin-185-kurulus-yildonumu-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
18.05.2024,"Valimiz Sayın Dr. Osman Varol’un “19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramı” Mesajı",,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-19-mayis-ataturku-anma-genclik-ve-spor-bayrami-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
12.05.2024,Valimiz Sayın Dr. Osman Varol’un “Anneler Günü” Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-anneler-gunu-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
09.05.2024,Valimiz Sayın Dr. Osman Varol’un “Engelliler Haftası” Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-engelliler-haftasi-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
22.04.2024,Valimiz Sayın Dr. Osman Varol’un “23 Nisan Ulusal Egemenlik ve Çocuk Bayramı” Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-23-nisan-ulusal-egemenlik-ve-cocuk-bayrami-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
22.04.2024,"Vali Dr. Osman Varol, Haftanın İlk Gününde Vatandaşları Ağırladı",,https://www.adiyaman.gov.tr/vali-dr-osman-varol-haftanin-ilk-gununde-vatandaslari-agirladi,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
09.04.2024,Valimiz Sayın Dr. Osman Varol’un Ramazan Bayramı Mesajı,,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-ramazan-bayrami-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,"Derin bir manevi iklimi idrak ettiğimiz Ramazan ayını geride bırakırken yeni umutların güç bulacağı mübarek Ramazan Bayramı’na erişmenin mutluluğunu yaşamaktayız.

Bu vesileyle, Adıyamanlı kardeşlerimin, milletimizin ve tüm İslam aleminin mübarek Ramazan Bayramı’nı en kalbi duygularımla tebrik ediyor, bu mübarek ayda tutulan oruçların, verilen fitrelerin, yapılan ibadet ve duaların Allah katında kabul olmasını diliyorum.

Değerli Adıyamanlı hemşerilerimiz;

Bir milleti kaynaştıran en önemli unsurların başında gelen ve toplumsal yaşamda önemli yeri bulunan Bayramlar, birlik ve beraberlik duygularının yoğunlaştığı, sevinç, neşe ve coşkunun buluştuğu, iyilik ve güzelliklerin harmanlandığı, insanlar arasındaki karşılıklı sevgi ve saygının perçinleştiği, insanların kardeşçe kucaklaştıkları çok özel günlerdir.

Geçtiğimiz yıl olduğu gibi bu yılda Ramazan Bayramı’nı asrın felaketi olarak nitelendirilen ve ilimizi de derinden etkileyen depremin gölgesinde gerçekleştirmenin ve yitirdiğimiz birçok canlarımızla bayramlaşıp kucaklaşamamanın acısıyla buruk bir şekilde idrak ediyoruz.

Bu anlamda yaşadığımız sıkıntılı bu süreci her zorlukta birbirine kenetlenen birlik, beraberlik ve kardeşlik ruhuna sahip Aziz milletimiz ve devletimiz sayesinde dayanışma içerisinde el ele gönül gönüle vererek daha kolay aşacağımıza olan inancımı ifade etmek istiyorum.

Adıyamanlı hemşerilerimiz şundan emin olmalıdır ki, bu kadim şehri tekrar ayağa kaldırmak ve o eski canlı ve hareketli günlerine kavuşturmak için kamu kurum ve kuruluşlarımız, bu kentin tüm dinamikleri ve mesai arkadaşlarımızla birlik gece gündüz demeden yoğun gayret gösteriyoruz. Sayın Cumhurbaşkanımızın riyasetinde ilk kalıcı deprem konutlarımızda teslimata başlayarak vatandaşlarımızı konutlarına yerleştirdik.  Devletimizin güçlü desteği ile Adıyaman'da hak sahibi vatandaşlarımızın tamamına anahtarlarını teslim edene kadar da gece gündüz demeden gayretli çalışmalarımıza devam edeceğiz.

Vatandaşlarımızın huzur ve güven içerisinde Ramazan Bayramı’nı idrak etmeleri için de Valiliğimizce gerekli tedbirler alınmıştır. Özellikle seyahate çıkacak vatandaşlarımızın trafik kurallarına riayet etmeleri ve bayram sevincini acıya dönüştürecek her türlü davranıştan uzak durmalarını istirham ediyorum.

Bu düşüncelerle bu zorlu günlerin bir an önce bitmesi ve daha güzel bayramlarda buluşmak temennisiyle bütün Adıyamanlı hemşerilerimin, aziz milletimizin ve tüm İslam aleminin mübarek Ramazan Bayramı’nı en içten duygularımla kutluyor, aziz şehitlerimizi ve bu büyük felakette hayatını kaybeden vatandaşlarımızı saygı ve rahmetle, kahraman gazilerimizi de şükranla anıyor, sevgi ve saygılarımı sunuyorum."
09.04.2024,"Valimiz Sayın Dr. Osman Varol’un; “10 NİSAN POLİS HAFTASI"" Mesajı",,https://www.adiyaman.gov.tr/valimiz-sayin-dr-osman-varolun-10-nisan-polis-haftasi-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,"Aziz milletimizin kendisine duyduğu güvene layık olabilmek için dünyanın en zor coğrafyasında, oldukça meşakkatli bir görev alarak bu sorumluluğu büyük bir fedakârlıkla sürdüren Türk Polis Teşkilatımızın kuruluşunun 179’uncu yıldönümünü kutlamanın onurunu ve gururunu yaşıyoruz.

Vatandaşlarımızın huzuru, güvenliği ve esenliği için mukaddes vatan topraklarının dört bir yanında fedakârca görev yapan Türk Polis Teşkilatımızın kıymetli mensuplarının “10 Nisan Polis Günü”nü kutluyorum.

Şerefli mazisinden ve milletimizden aldığı güçle kendisine tevdi edilen görev ve sorumlulukları her koşulda en iyi şekilde yerine getiren emniyet teşkilatımız, çağın getirdiği değişim ve gelişmelere ayak uydurmak için en iyi atılımları yaparak dünyada ortaya çıkan gelişmeler ışığında milletimizin değişen beklentilerine cevap vermek için kendini sürekli yenilemektedir.

Bu bağlamda, vatandaşlarımızın huzur ve güveni için mesai mefhumu gözetmeksizin her türlü zorluğa göğüs gören emniyet teşkilatımız, yasalar çerçevesinde kamu düzeninin korunması, halkımızın can ve mal güvenliğinin sağlanması için görevlerini bugüne kadar layıkıyla yerine getirdiği gibi bundan sonra da şerefli mazisinden ve milletimizden aldığı güçle topluma güven veren hizmetlerini yüksek bir şuurla en iyi şekilde devam ettirecektir.

Özellikle yaşanmış olduğumuz deprem felaketinde güvenliğin dışında Adıyamanlı vatandaşlarımızla ele ele verip arama kurtarma çalışmalarına katılarak ortaya koydukları özverili çalışmaları dolayısıyla Polis Teşkilatımıza teşekkür ediyorum.

Bu duygu ve düşüncelerle; milletimizin birliği ve bütünlüğü ile kutsal vatan toprakları uğruna şehit düşen kahraman polislerimize Allah'tan rahmet, gazilerimize şükranlarımı sunuyorum. Aziz milletimiz için iftihar kaynağı olan Türk Polis Teşkilatımızın 179. kuruluş yıldönümünü tebrik ediyor, tüm emniyet mensuplarımıza başarılar diliyor, kendilerini en kalbi duygularımla selamlıyorum."
07.03.2024,GÜVENLİK VE ASAYİŞ DEĞERLENDİRME TOPLANTISI VALİMİZ SAYIN DR. OSMAN VAROL BAŞKANLIĞINDA GERÇEKLEŞTİRİLDİ,,https://www.adiyaman.gov.tr/guvenlik-ve-asayis-degerlendirme-toplantisi-valimiz-sayin-dr-osman-varol-baskanliginda-gerceklestirildi,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
25.01.2024,İL İSTİHDAM TOPLANTISI VALİ DR. OSMAN VAROL BAŞKANLIĞINDA GERÇEKLEŞTİRİLDİ,,https://www.adiyaman.gov.tr/il-istihdam-toplantisi-vali-dr-osman-varol-baskanliginda-gerceklestirildi,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
24.01.2024,2024 Yılı 1. Dönem İl Koordinasyon Kurulu Toplantısı Vali Dr. Osman Varol başkanlığında gerçekleştirildi,,https://www.adiyaman.gov.tr/2024-yili-1-donem-il-koordinasyon-kurulu-toplantisi-vali-dr-osman-varol-baskanliginda-gerceklestirildi,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
29.10.2023,CUMHURİYETİMİZ 100 YAŞINDA,,https://www.adiyaman.gov.tr/cumhuriyetimiz-100-yasinda,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,"Milletimizin ezelden ebede uzanan tarih yolculuğunda çok önemli bir dönüm noktası olan ve önümüzde yepyeni ufuklar açan Türkiye Cumhuriyeti’nin kuruluşunun 100. yılı, yurt genelinde olduğu gibi, Adıyaman’da da büyük bir coşkuyla kutlandı.

Tüm yurtta kutlamalarına başlanan 29 Ekim Cumhuriyet Bayramı kutlamaları, Adıyaman’da Vali Dr. Osman Varol’un Valilik Makamında tebrikatları kabulü ile başladı.

Tebrikat Töreni sonrası 29 Ekim kutlamaları, Valilik Önü Atatürk Bulvarında düzenlenen çeşitli etkinliklerle kutlandı.

Saygı duruşu ve İstiklal Marşı’nın okunmasıyla başlayan törende, Vali Dr. Osman Varol, Belediye Başkanı Süleyman Kılınç’la birlikte tören aracında protokol üyelerinin, vatandaşların ve öğrencilerin bayramını kutladı. Ardından törene geçildi. Törende Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan’ın Cumhuriyetimizin kuruluşunun 100. yıldönümü dolayısıyla yayınladığı mesajı okundu.

Her kesimden büyük ilgi gösterilen kutlama töreni, Vali Dr. Osman Varol’un konuşmasıyla devam etti.

29 Ekim Cumhuriyet Bayramının 100. yıldönümünü kutlayarak konuşmasına başlayan Vali Dr. Osman Varol, Bugün mazisi şanla dolu Yüce Milletimizin, varını yoğunu ortaya koyup bir kurtuluş mücadelesi vererek yeniden güçlü bir devlet olma azmini gösterip modern cumhuriyeti kurmasının 100. Yıl dönümünü kutluyoruz. Şan, şeref ve destanlarla dolu tarihimizden aldığımız azim, cesaret ve vakarla Cumhuriyetimizin 100’üncü yılına aziz milletimizle birlikte yürümenin engin gururunu yüreklerimizde hissediyoruz. Bugün, milletimizin zor şartlarda bir araya gelerek nasıl yeniden ayağa kalkabileceğini gösteren, geleceğimiz için bize umut aşılayan, attığımız her adımda ders almamız gereken çok mühim bir olayı anıyoruz. Her 29 Ekim, bağımsız ve onurlu yaşama azmimizi tazelemenin ve el ele vererek geleceğe güvenle bakabilmenin bayramıdır. Cumhuriyet, Aziz Milletimizin binlerce yıllık tarihi boyunca gerçekleştirdiği en önemli atılımlardan birisidir. Bugün Türkiye Cumhuriyeti bir yandan köklerine daha sıkı sarılan, diğer yandan semaya doğru daha fazla yükselen, kendi gövdesiyle birlikte geniş bir alanda güvenin, huzurun, umudun adı olan bir devlettir. Bu anlamlı günde Cumhuriyetimizin kurucusu Büyük Önder Mustafa Kemal ATATÜRK’ü, onun kahraman silah arkadaşlarını, kanlarıyla bu toprakları bize vatan yapan ve yaşadığımız şu günler de dahil olmak üzere bizlere canlarıyla, kanlarıyla hizmet eden aziz şehitlerimizi ve değerli gazilerimizi sonsuz minnet, şükran ve rahmetle anıyoruz.

Vali Dr. Osman Varol, “Bugün Türkiye Cumhuriyeti, etrafımızda yaşanan başta terör ve bölgesel konular gibi bütün olumsuz gelişmelere, küresel pandemi ve ekonomik krizler ile yaşadığımız deprem afetine rağmen demokratik gelişimini ve ekonomik kalkınmasını her geçen gün sürdüren, bölgesine istikrar ve refah ihraç eden bir ülke haline gelmiştir. Çağın ve dünyanın şartlarına uygun olarak da sürekli değişim ve gelişimini her alanda sürdürmektedir. 6 Şubat 2023 tarihinde asrın felaketi olarak nitelendirilen Kahramanmaraş merkezli depremlerle sarsılan ülkemiz ve bölgemiz dünyanın en büyük felaketlerinden biriyle karşı kaldı. Devlet olarak depremin ilk anından itibaren tüm kurum ve kuruluşlarımızla ve STK’larımızla adeta seferberlik ruhuyla deprem bölgelerinde çalışmaya koyularak vatandaşlarımızı asla yalnız bırakmadık, bırakmıyoruz. Arama kurtarma çalışmalarının hemen ardından, Konteyner ve prefabrik yapılardan oluşan geçici barınma merkezlerinin kurulumuna başlayarak vatandaşlarımızın mağduriyetine mahal vermeyecek şekilde çalışmalarımızı hızla başlattık. Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan’ın gösterdiği azim ve kararlılıkla ilimizin dört bir tarafında inşaatına başlanılan afet konutlarını bir an önce tamamlayarak vatandaşlarımızı sıcak ve güvenli yuvalarına kavuşturmak için de çalışmalarımız hız kesmeden devam ediyor.

Türkiye Yüzyılına girerken; büyüyen, güçlenen, dünyada ağırlığı ve itibarı artan Türkiye gerçeğine bir kez daha şahit olmanın bahtiyarlığını yaşıyoruz. Bir asır önce milli mücadelesini Cumhuriyetin kuruluşuyla tamamlayan milletimiz, Cumhuriyetin ikinci asrını da Türkiye yüzyılıyla taçlandıracaktır. Geleceğin dünyasında önemi giderek artan teknolojide de Türkiye Yüzyılı vizyonumuzu hayata geçirmekte kararlıyız. İnsansız hava araçlarından yerli otomobile, milli ve yerli tanklardan deniz araçlarına kadar her alanda kendi kendine yeten ülkemiz, Türkiye Yüzyılını nakış nakış işleyerek kararlılıkla yoluna devam etmektedir. Bu bağlamda 2023, 2053 ve 2071 hedefleri bizim için çizilmiş ufuklardır. Bu hedeflere ulaşmak için bir an bile duraksamayacağız. Biliyoruz ki bu hedeflerin gerçekleşmesine sadece ülkemizin değil, bizim için dua eden tüm mazlumların ihtiyacı var. Cumhuriyetimizin 100. yılına doğru bu büyük uyanış ikliminde gidiyoruz”. dedi

Konuşmasında gençlere de seslenen Vali Dr. Osman Varol, “Gençlik her millet için önemli bir kuvvettir. Bilinçli ve sorumluluk sahibi bir gençlik, o milletin umududur. Rekabetçi, milli ve manevi değerlerini koruyan, ileri görüşlü genç bir neslin yetişmesi, sahip olduğumuz şanlı tarihle birleştirildiğinde, Türkiye’mizi yalnızca ileri toplumlar seviyesine ulaştırmakla kalmayacak, oldukça geniş gönül coğrafyamızda bizi pek çok ülkeye önderlik yapabilecek konuma getirecektir. İçinde yer aldığı coğrafya ve sahip olduğu tarihi miras Aziz Milletimizin üzerine çok önemli sorumluluklar yüklemektedir. Cumhuriyeti koruma ve bu büyük sorumluluğun gereğini yerine getirme görevi her daim gençlerimizin üzerinde olmuştur. Atatürk’ün çizdiği yolda, milli ve manevi değerlerine bağlı, dürüst, vicdanlı, akılcı, ileri görüşlü gençler olarak, çalışmalarınız, duyarlılığınız ve kararlılığınızla sizlere duyulan büyük güvene layık olacağınıza, aldığınız bu kıymetli mirası daha da değerli hale getirerek, nesilden nesle aktaracağınıza yürekten inanıyoruz” dedi.

Milletimizin Cumhuriyetle huzurlu ve mutlu olduğunu kaydeden Vali Dr. Osman Varol, “Milletimiz Cumhuriyetle huzurlu ve mutludur. Zaman zaman buhranlı dönemler yaşamış olsak da Cumhuriyetimizin bugün bizleri ulaştırdığı nokta kıvanç vericidir. Yine de elde ettiğimiz başarılarla yetinmemeli, özellikle ülkemizin bütünlüğüne yönelik eylemlerin giderek yoğunlaştığı, özellikle dış tehditlerin dozunun arttığı bugünlerde en çok ihtiyaç duyduğumuz milli birlik ve beraberliğimizi pekiştirmeli, hep beraber el ele vererek kenetlenmeli, bölünmez bütünlüğümüze ve Cumhuriyetimizin bize kazandırdığı değerlere sahip çıkmalıyız. Mukaddes vatanımızın birliği ve bütünlüğü uğruna verilen kurtuluş mücadelesinin taçlanarak Cumhuriyetimizin kurulduğu bu çok anlamlı günün yıldönümünde, Cumhuriyetimizin kurucusu Büyük Atatürk’ü, O’nun kahraman silah arkadaşlarını ve kanları ile bu toprakları vatan yapan ve günümüzde halen, her geçen gün bu fedakârlığı göstermeye devam eden tüm aziz şehitlerimizi ve gazilerimizi, Devletimize farklı alanlarda hizmet etmiş tüm devlet adamlarımızı milletçe sonsuz şükran ve rahmetle anıyoruz. Bu duygu ve düşüncelerle tüm Adıyamanlı hemşerilerimize ve Aziz milletimize sağlık, huzur ve mutluluk dolu günler diliyorum” ifadelerini kullandı.

29 Ekim Cumhuriyet Bayramı programı, Halkoyunları Ekibinin gösterilerini sunmaları, öğrencilerin şiir okuması, dereceye giren öğrencilere ve sporculara ödüllerinin verilmesi ve resmi geçit töreni ile son buldu.

29 Ekim Cumhuriyet Bayramı kutlamalarına Vali Dr. Osman Varol, Adıyaman Milletvekili Doç Dr. İshak Şan, Belediye Başkanı Süleyman Kılınç, Cumhuriyet Başsavcısı Gökhan Şahin, Adıyaman Üniversitesi Rektörü Prof. Dr. Mehmet Kelleş, Vali Yardımcıları, İl Jandarma Komutanı Albay Hikmet Uz, İl Emniyet Müdürü Cihat Dağdeviren, Siyasi Parti Başkanları, kamu kurum ve kuruluşların amirleri, sivil toplum kuruluşu temsilcileri, şehit aileleri, Kıbrıs Gazileri, vatandaşlar ve öğrenciler katıldı."
28.10.2023,ADIYAMAN VALİSİ DR. OSMAN VAROL’UN “29 EKİM CUMHURİYET BAYRAMI” MESAJI,,https://www.adiyaman.gov.tr/adiyaman-valisi-dr-osman-varolun-29-ekim-cumhuriyet-bayrami-mesaji,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
24.10.2023,İL KOORDİNASYON KURULU TOPLANTISI VALİ DR. OSMAN BAŞKANLIĞINDA GERÇEKLEŞTİRİLDİ,,https://www.adiyaman.gov.tr/il-koordinasyon-kurulu-toplantisi-vali-dr-osman-baskanliginda-gerceklestirildi,Teknik olarak web sitemizde kullanılan çerez türleri aşağıdaki tabloda gösterilmektedir.,
